id,createdOn,creator_id,content_id
14005,2014-10-25,907,1
14006,2015-07-22,671,2
14007,2011-11-02,341,4
14008,2015-11-17,301,1
14009,2005-03-19,11,3
14010,2014-11-03,206,1
14011,2011-03-14,622,1
14012,2015-06-19,678,4
14013,2015-06-19,179,1
14014,2012-08-15,514,3
14015,2012-01-29,648,1
14016,2014-11-10,938,2
14017,2015-07-21,625,3
14018,2015-12-10,765,3
14019,2009-09-06,128,4
14020,2009-09-27,668,1
14021,2013-01-17,795,3
14022,2014-09-09,263,3
14023,2010-02-22,383,3
14024,2015-12-30,931,4
14025,2015-09-30,235,3
14026,2004-02-09,749,2
14027,2015-02-02,903,3
14028,2004-08-22,592,1
14029,2005-11-12,555,2
14030,2011-09-09,410,1
14031,2014-10-05,324,2
14032,2006-08-08,836,1
14033,2014-08-15,273,3
14034,2014-01-18,825,2
14035,2012-01-09,932,3
14036,2007-11-30,854,1
14037,2013-01-21,604,2
14038,2015-12-01,399,3
14039,2008-02-10,279,1
14040,2012-03-15,619,4
14041,2014-07-22,76,2
14042,2002-01-10,869,2
14043,2011-10-27,254,1
14044,2015-02-08,388,2
14045,2012-02-12,213,3
14046,2014-06-10,652,2
14047,2007-01-05,895,2
14048,2015-03-20,827,3
14049,2011-08-24,372,2
14050,2015-09-28,568,4
14051,2014-01-21,31,2
14052,2013-06-24,629,4
14053,2004-12-27,512,3
14054,2014-09-27,965,2
14055,2013-02-01,262,3
14056,2005-11-14,928,3
14057,2010-09-26,682,1
14058,2013-03-03,588,2
14059,2015-04-22,750,1
14060,2011-08-06,966,2
14061,2001-02-11,813,2
14062,2015-08-07,118,3
14063,2012-03-31,868,1
14064,2012-05-16,976,4
14065,2005-01-25,854,4
14066,2015-11-10,439,1
14067,2008-10-03,85,1
14068,2015-09-23,76,1
14069,2003-01-15,884,3
14070,2013-11-13,12,1
14071,2006-02-15,442,1
14072,2015-09-02,151,4
14073,2015-05-29,888,2
14074,2012-06-28,725,1
14075,2015-12-04,412,2
14076,2010-08-05,715,4
14077,2015-12-08,94,3
14078,2015-02-18,43,4
14079,2012-09-01,639,3
14080,2015-11-10,898,1
14081,2015-09-14,546,2
14082,2013-08-19,674,4
14083,2014-03-16,859,4
14084,2010-10-19,448,3
14085,2013-10-24,115,2
14086,2015-07-23,568,1
14087,2015-01-31,350,2
14088,2012-05-18,940,3
14089,2011-08-30,899,1
14090,2011-01-27,484,3
14091,2015-03-30,314,4
14092,2015-06-13,407,1
14093,2011-09-16,197,4
14094,2009-10-24,695,2
14095,2015-03-11,573,2
14096,2014-07-26,747,2
14097,2014-06-19,629,1
14098,2013-12-03,526,2
14099,2015-07-31,179,2
14100,2013-03-02,684,3
14101,2008-07-30,331,3
14102,2011-01-02,557,1
14103,2015-05-18,766,3
14104,2011-04-14,298,1
14105,2011-05-31,383,3
14106,2014-04-06,956,3
14107,2015-08-20,502,3
14108,2015-11-15,93,2
14109,2015-11-11,374,1
14110,2014-01-10,350,2
14111,2013-03-12,321,1
14112,2010-03-03,495,3
14113,2009-01-04,11,3
14114,2011-09-13,613,2
14115,2015-11-16,19,1
14116,2015-07-10,901,4
14117,2014-07-05,694,2
14118,2015-04-01,767,1
14119,2015-08-29,822,2
14120,2014-11-26,182,1
14121,2011-12-15,696,1
14122,2013-11-06,539,1
14123,2006-01-16,636,2
14124,2015-06-12,49,2
14125,2008-05-28,285,3
14126,2015-03-16,468,1
14127,2015-01-03,407,2
14128,2010-07-01,891,4
14129,2012-11-11,208,1
14130,2014-07-01,396,1
14131,2008-05-22,279,1
14132,2015-08-07,670,3
14133,2006-07-20,89,4
14134,2014-12-11,802,1
14135,2015-01-19,395,3
14136,2015-01-23,219,1
14137,2008-04-01,706,2
14138,2015-06-22,916,2
14139,2014-05-18,366,2
14140,2013-04-11,849,2
14141,2013-07-26,237,1
14142,2002-01-29,5,1
14143,2014-05-04,995,1
14144,2012-12-01,170,2
14145,2014-11-04,679,4
14146,2014-02-27,240,4
14147,2015-06-16,281,1
14148,2005-04-01,324,3
14149,2004-06-02,952,4
14150,2014-07-17,506,2
14151,2014-09-23,184,4
14152,2015-09-12,277,2
14153,2012-05-10,856,4
14154,2012-10-24,955,4
14155,2014-05-23,170,3
14156,2010-06-28,886,1
14157,2015-08-19,643,4
14158,2015-08-19,981,4
14159,2004-03-16,386,4
14160,2009-08-28,105,3
14161,2007-12-28,318,1
14162,2014-04-27,131,4
14163,2003-06-19,975,1
14164,2015-07-06,587,3
14165,2011-10-25,823,4
14166,2005-12-04,427,2
14167,2013-12-22,602,2
14168,2015-07-01,858,2
14169,2014-12-21,536,2
14170,2015-12-31,412,3
14171,2014-12-14,611,3
14172,2014-03-06,742,4
14173,2009-10-20,11,3
14174,2011-01-18,128,1
14175,2015-12-10,287,1
14176,2012-01-01,380,2
14177,2015-10-18,151,2
14178,2008-05-11,346,4
14179,2015-08-23,901,4
14180,2015-01-21,286,3
14181,2008-01-06,513,3
14182,2014-11-11,921,3
14183,2005-02-24,123,2
14184,2014-09-30,35,3
14185,2010-10-13,571,1
14186,2015-03-29,307,3
14187,2013-03-13,173,1
14188,2014-05-21,941,3
14189,2009-12-31,393,2
14190,2015-12-02,906,2
14191,2013-01-10,278,1
14192,2010-11-01,782,4
14193,2007-01-09,791,3
14194,2015-03-24,530,2
14195,2011-06-05,453,3
14196,2015-07-30,505,1
14197,2010-01-26,475,2
14198,2013-08-23,16,2
14199,2014-03-17,505,4
14200,2015-09-25,119,2
14201,2015-09-08,88,1
14202,2015-05-26,868,3
14203,2013-09-14,469,3
14204,2015-12-13,6,4
14205,2007-04-23,889,4
14206,2007-04-11,839,4
14207,2005-04-18,476,3
14208,2012-11-25,611,2
14209,2014-08-14,505,2
14210,2008-05-08,309,1
14211,2011-01-12,85,2
14212,2015-12-08,297,1
14213,2011-09-17,897,3
14214,2015-07-29,788,4
14215,2014-07-30,335,1
14216,2010-01-18,79,3
14217,2013-11-22,842,3
14218,2012-09-21,275,4
14219,2014-05-12,70,3
14220,2014-02-17,638,2
14221,2014-09-26,734,2
14222,2013-04-14,275,3
14223,2011-10-29,204,2
14224,2015-02-19,832,4
14225,2013-05-04,275,2
14226,2015-02-23,681,1
14227,2013-01-18,576,4
14228,2014-12-18,2,4
14229,2005-05-11,351,2
14230,2009-06-07,553,3
14231,2013-05-24,114,4
14232,2012-04-19,66,1
14233,2013-12-25,564,2
14234,2014-06-30,436,4
14235,2008-04-03,548,2
14236,2015-12-24,113,1
14237,2012-06-28,557,2
14238,2014-08-21,355,4
14239,2014-10-30,626,4
14240,2011-01-12,385,1
14241,2013-05-11,119,4
14242,2012-02-07,873,2
14243,2015-10-02,650,4
14244,2014-05-03,959,2
14245,2012-09-21,56,2
14246,2008-01-07,940,2
14247,2006-03-23,837,4
14248,2012-06-25,562,3
14249,2014-12-26,787,4
14250,2015-12-20,859,4
14251,2015-09-27,659,2
14252,2015-11-29,449,4
14253,2013-02-02,626,2
14254,2013-11-14,569,3
14255,2012-02-08,218,4
14256,2014-05-07,17,1
14257,2014-01-19,986,2
14258,2015-09-19,440,2
14259,2013-04-27,480,2
14260,2007-05-13,349,4
14261,2015-06-15,458,2
14262,2001-08-28,55,1
14263,2010-01-05,516,3
14264,2015-01-17,627,1
14265,2014-04-20,971,3
14266,2015-12-22,852,4
14267,2004-02-25,976,3
14268,2014-01-07,637,2
14269,2009-04-12,97,4
14270,2015-05-09,770,4
14271,2014-09-06,849,1
14272,2015-02-07,853,3
14273,2015-06-17,928,3
14274,2012-08-31,380,2
14275,2010-10-12,661,2
14276,2008-08-13,607,4
14277,2015-05-03,119,4
14278,2015-11-27,831,3
14279,2010-05-08,795,1
14280,2015-11-07,618,2
14281,2003-07-30,224,2
14282,2013-07-14,579,4
14283,2013-08-21,366,2
14284,2015-09-28,439,3
14285,2011-06-18,605,3
14286,2014-07-08,418,4
14287,2014-10-11,922,1
14288,2006-01-21,128,2
14289,2015-06-06,300,1
14290,2015-11-12,175,4
14291,2015-02-02,541,2
14292,2009-05-28,321,1
14293,2015-12-17,116,1
14294,2010-11-01,944,1
14295,2012-07-30,799,4
14296,2012-07-06,210,1
14297,2003-02-21,509,1
14298,2014-08-26,445,3
14299,2008-04-27,865,2
14300,2014-09-23,147,3
14301,2012-11-27,731,4
14302,2015-10-02,982,1
14303,2012-07-07,961,4
14304,2014-10-27,143,3
14305,2014-06-15,363,1
14306,2015-09-13,623,2
14307,2015-12-31,556,3
14308,2015-05-01,873,3
14309,2005-07-14,508,1
14310,2015-05-14,135,4
14311,2009-09-15,371,3
14312,2015-11-23,792,3
14313,2015-05-30,503,1
14314,2015-08-25,164,1
14315,2011-05-06,454,2
14316,2014-05-09,86,2
14317,2014-04-30,583,4
14318,2002-04-09,224,4
14319,2004-05-09,443,2
14320,2015-07-08,253,1
14321,2010-06-23,33,4
14322,2006-09-23,719,1
14323,2015-11-07,439,1
14324,2015-08-24,568,4
14325,2011-04-24,365,1
14326,2014-07-31,46,1
14327,2008-06-06,67,3
14328,2015-08-19,400,4
14329,2015-04-30,50,2
14330,2015-08-24,981,3
14331,2014-12-04,632,3
14332,2003-07-23,596,2
14333,2015-01-11,309,3
14334,2010-08-19,349,1
14335,2015-12-12,811,4
14336,2015-09-11,967,2
14337,2008-09-11,554,4
14338,2011-11-29,251,2
14339,2011-06-22,321,2
14340,2002-08-14,509,4
14341,2008-04-24,105,1
14342,2006-01-14,594,2
14343,2013-11-20,723,1
14344,2009-06-19,133,1
14345,2013-12-27,154,4
14346,2014-01-13,980,2
14347,2015-05-19,323,4
14348,2015-11-30,8,4
14349,2012-09-03,137,1
14350,2012-07-31,330,2
14351,2015-10-27,53,2
14352,2010-12-24,136,2
14353,2004-07-04,802,3
14354,2013-10-09,934,2
14355,2014-12-25,302,3
14356,2014-03-13,834,2
14357,2012-08-23,749,1
14358,2013-09-06,840,3
14359,2014-05-11,832,1
14360,2013-10-28,580,2
14361,2009-06-03,163,4
14362,2011-07-06,262,4
14363,2014-07-07,748,3
14364,2015-03-04,678,4
14365,2007-05-30,878,4
14366,2015-03-08,441,2
14367,2015-02-06,221,3
14368,2015-10-13,549,3
14369,2011-03-17,380,3
14370,2015-07-01,902,4
14371,2014-01-26,731,1
14372,2015-01-15,531,4
14373,2006-10-12,189,2
14374,2009-08-14,274,3
14375,2015-12-01,677,4
14376,2015-02-20,736,3
14377,2014-09-01,304,3
14378,2015-06-08,141,3
14379,2012-11-09,85,4
14380,2008-06-04,900,3
14381,2008-09-24,129,3
14382,2014-09-13,872,4
14383,2014-07-09,624,1
14384,2014-05-08,561,4
14385,2015-09-08,182,3
14386,2008-09-06,550,3
14387,2012-01-07,595,3
14388,2011-03-12,205,2
14389,2007-07-02,12,1
14390,2007-03-19,390,2
14391,2015-10-26,910,3
14392,2013-06-01,157,1
14393,2007-06-27,62,4
14394,2011-08-21,214,2
14395,2013-02-19,476,1
14396,2014-06-18,459,4
14397,2012-09-05,526,1
14398,2013-08-10,465,3
14399,2015-11-19,793,3
14400,2010-10-10,1,2
14401,2007-12-11,146,1
14402,2014-08-04,978,3
14403,2010-04-14,458,2
14404,2014-07-30,403,1
14405,2004-05-18,592,2
14406,2015-05-18,998,3
14407,2015-11-14,960,2
14408,2005-07-17,961,4
14409,2015-11-02,145,4
14410,2006-05-18,518,4
14411,2015-11-24,685,3
14412,2012-09-28,137,2
14413,2008-03-09,233,2
14414,2008-07-30,666,2
14415,2013-01-08,236,1
14416,2015-08-17,536,2
14417,2004-04-27,837,1
14418,2009-03-13,142,2
14419,2011-08-06,380,2
14420,2009-04-03,626,3
14421,2008-05-01,595,4
14422,2013-12-24,960,1
14423,2014-10-17,934,4
14424,2015-09-09,829,4
14425,2002-04-03,405,1
14426,2013-02-26,183,1
14427,2010-06-22,746,1
14428,2014-02-07,202,2
14429,2012-05-04,653,2
14430,2009-04-30,597,4
14431,2007-12-02,614,3
14432,2015-05-21,779,4
14433,2011-06-01,162,2
14434,2012-11-08,598,3
14435,2009-12-08,30,4
14436,2011-01-30,470,1
14437,2012-03-15,298,2
14438,2004-05-25,774,4
14439,2010-05-25,524,4
14440,2009-06-20,855,1
14441,2011-01-02,181,1
14442,2012-09-14,319,1
14443,2015-12-23,465,3
14444,2009-09-06,545,4
14445,2015-03-12,376,3
14446,2005-04-18,696,1
14447,2015-10-12,993,4
14448,2012-12-18,206,4
14449,2011-09-28,614,3
14450,2007-03-17,254,1
14451,2012-10-03,851,2
14452,2014-04-21,154,2
14453,2004-11-16,208,2
14454,2015-02-01,470,4
14455,2010-12-09,126,3
14456,2015-10-12,811,3
14457,2014-04-30,822,3
14458,2013-02-24,496,3
14459,2011-02-12,117,2
14460,2014-06-24,763,3
14461,2015-04-18,876,4
14462,2008-12-13,237,1
14463,2015-06-18,235,2
14464,2012-09-20,644,4
14465,2015-03-11,598,1
14466,2004-01-23,66,1
14467,2008-09-29,463,3
14468,2005-12-15,962,4
14469,2013-07-12,419,1
14470,2002-03-29,59,4
14471,2007-04-02,833,3
14472,2011-05-23,253,3
14473,2014-06-19,516,3
14474,2014-06-13,168,1
14475,2014-05-09,890,2
14476,2010-03-29,467,4
14477,2014-07-02,622,4
14478,2011-04-07,66,1
14479,2007-02-12,160,4
14480,2003-08-15,209,4
14481,2015-11-22,92,2
14482,2014-06-16,150,4
14483,2015-07-25,247,1
14484,2015-01-08,939,1
14485,2014-10-01,805,2
14486,2014-07-22,48,3
14487,2013-01-31,936,3
14488,2013-07-30,927,2
14489,2012-10-25,539,1
14490,2010-11-15,521,4
14491,2010-11-18,125,4
14492,2012-09-25,6,3
14493,2015-05-16,769,4
14494,2011-07-15,754,3
14495,2013-09-30,674,3
14496,2014-08-18,827,3
14497,2015-03-27,532,4
14498,2014-06-18,782,4
14499,2010-11-08,806,4
14500,2014-12-08,441,2
14501,2008-10-13,139,1
14502,2010-01-09,707,1
14503,2015-12-31,247,1
14504,2015-05-02,904,4
14505,2010-09-16,279,2
14506,2011-05-23,25,4
14507,2005-07-31,105,4
14508,2015-06-24,416,3
14509,2013-12-01,19,4
14510,2010-01-28,16,3
14511,2014-10-04,207,3
14512,2012-06-05,715,1
14513,2012-01-28,844,3
14514,2010-09-05,702,4
14515,2007-05-27,672,3
14516,2014-04-17,479,3
14517,2008-08-27,329,1
14518,2011-05-04,847,2
14519,2012-02-23,987,1
14520,2015-08-20,482,2
14521,2007-05-06,675,1
14522,2007-07-14,818,2
14523,2015-11-08,834,3
14524,2007-04-01,20,1
14525,2015-09-17,710,2
14526,2014-08-14,674,4
14527,2009-04-15,394,4
14528,2015-05-21,167,2
14529,2015-07-18,982,4
14530,2014-06-30,234,1
14531,2012-09-23,537,4
14532,2009-07-12,498,3
14533,2006-02-20,754,3
14534,2013-04-24,303,3
14535,2014-07-22,783,2
14536,2015-11-20,809,4
14537,2014-08-25,732,1
14538,2011-07-31,682,2
14539,2015-10-20,829,1
14540,2014-11-04,262,1
14541,2012-12-08,135,3
14542,2014-12-26,107,4
14543,2015-08-25,368,4
14544,2015-02-26,715,3
14545,2011-12-03,575,3
14546,2008-05-13,430,2
14547,2012-05-31,486,4
14548,2010-01-11,717,3
14549,2015-02-15,620,1
14550,2015-10-17,881,1
14551,2007-02-02,591,4
14552,2009-02-19,114,2
14553,2009-04-19,390,3
14554,2014-08-07,260,3
14555,2014-12-27,541,4
14556,2008-04-27,651,1
14557,2012-01-22,330,2
14558,2015-05-25,199,4
14559,2009-02-17,892,2
14560,2012-11-01,514,1
14561,2007-09-24,835,4
14562,2000-12-04,198,4
14563,2012-09-24,586,4
14564,2009-08-22,669,4
14565,2015-04-09,681,1
14566,2014-10-26,400,1
14567,2013-10-27,727,4
14568,2010-01-23,584,3
14569,2015-09-01,525,2
14570,2014-10-12,803,1
14571,2011-10-06,334,3
14572,2015-12-18,118,2
14573,2014-03-07,434,1
14574,2007-10-28,594,2
14575,2009-11-18,914,1
14576,2013-11-14,417,3
14577,2015-06-30,453,2
14578,2015-03-24,159,1
14579,2009-11-10,241,2
14580,2008-09-23,357,4
14581,2011-06-12,470,1
14582,2015-10-03,264,3
14583,2011-07-26,468,4
14584,2015-12-05,736,4
14585,2011-04-24,69,3
14586,2011-08-29,117,4
14587,2015-12-27,556,1
14588,2014-02-13,900,4
14589,2006-09-14,940,3
14590,2015-07-23,624,4
14591,2010-02-28,558,1
14592,2012-12-25,35,3
14593,2015-10-19,939,2
14594,2014-11-26,203,1
14595,2011-07-27,256,1
14596,2013-06-06,202,4
14597,2014-02-20,839,3
14598,2015-11-07,965,1
14599,2015-02-05,169,3
14600,2014-09-15,502,3
14601,2013-06-02,385,3
14602,2015-08-29,301,4
14603,2003-10-26,516,3
14604,2014-02-05,889,4
14605,2014-11-14,749,4
14606,2014-05-17,252,3
14607,2015-06-14,829,4
14608,2015-05-01,773,2
14609,2015-06-09,767,2
14610,2009-08-28,527,1
14611,2013-07-10,657,1
14612,2013-11-07,903,2
14613,2011-10-09,815,3
14614,2015-04-09,219,1
14615,2008-01-31,490,2
14616,2013-01-01,381,1
14617,2008-03-12,582,2
14618,2014-11-19,303,4
14619,2015-06-29,793,2
14620,2011-06-07,336,1
14621,2013-08-19,166,3
14622,2013-11-20,564,4
14623,2014-07-03,922,1
14624,2012-07-21,34,4
14625,2013-07-01,622,1
14626,2011-08-30,440,3
14627,2015-12-24,474,3
14628,2012-12-07,497,3
14629,2011-08-20,427,2
14630,2012-06-17,742,1
14631,2008-11-25,196,4
14632,2015-03-20,794,4
14633,2013-02-05,432,4
14634,2010-01-07,550,2
14635,2009-04-17,103,4
14636,2015-10-18,846,2
14637,2012-01-14,14,4
14638,2015-02-12,523,3
14639,2014-10-19,617,1
14640,2015-10-13,751,1
14641,2011-05-05,84,4
14642,2015-03-21,232,1
14643,2012-03-15,327,2
14644,2011-09-29,91,1
14645,2013-12-17,671,3
14646,2015-09-06,546,4
14647,2009-08-24,817,2
14648,2015-05-10,904,4
14649,2013-03-15,354,2
14650,2015-11-15,280,1
14651,2012-02-21,315,4
14652,2012-12-26,310,1
14653,2015-10-11,784,4
14654,2015-01-17,317,2
14655,2010-08-09,558,3
14656,2011-12-17,496,3
14657,2014-06-02,660,1
14658,2006-06-05,108,2
14659,2012-01-25,435,3
14660,2012-10-14,810,1
14661,2012-08-22,727,4
14662,2015-11-20,931,3
14663,2011-10-01,488,3
14664,2013-03-21,108,1
14665,2005-05-31,346,1
14666,2013-08-11,944,4
14667,2006-04-01,199,2
14668,2015-06-24,541,2
14669,2013-03-19,679,3
14670,2015-06-04,510,3
14671,2002-06-11,150,4
14672,2014-10-26,336,2
14673,2012-01-19,139,1
14674,2015-07-25,657,2
14675,2010-03-27,569,4
14676,2011-10-28,106,2
14677,2006-01-12,39,1
14678,2011-05-23,53,3
14679,2015-04-30,874,4
14680,2009-04-16,9,3
14681,2015-12-08,690,4
14682,2012-04-26,778,4
14683,2015-11-18,745,4
14684,2012-07-12,790,4
14685,2002-12-20,584,3
14686,2011-08-11,962,2
14687,2015-11-15,692,1
14688,2013-11-03,19,2
14689,2015-08-27,102,4
14690,2015-05-13,969,1
14691,2014-05-08,424,1
14692,2015-08-20,406,1
14693,2003-01-23,162,1
14694,2014-03-24,724,1
14695,2006-09-15,749,3
14696,2011-09-14,339,3
14697,2006-11-22,319,2
14698,2012-12-31,226,4
14699,2015-08-07,909,4
14700,2015-06-19,910,4
14701,2012-08-28,855,1
14702,2005-02-29,246,4
14703,2005-01-11,892,4
14704,2005-07-17,566,4
14705,2015-05-25,118,1
14706,2010-10-20,234,1
14707,2008-07-09,201,2
14708,2011-11-05,538,2
14709,2015-08-24,421,2
14710,2013-05-08,252,2
14711,2015-10-31,659,1
14712,2014-08-16,16,3
14713,2010-02-18,773,1
14714,2015-03-31,636,2
14715,2003-07-10,757,1
14716,2004-11-06,512,3
14717,2008-09-08,39,1
14718,2013-11-17,436,2
14719,2014-10-04,339,3
14720,2015-08-17,245,1
14721,2012-10-18,930,2
14722,2015-07-15,46,2
14723,2004-12-13,642,2
14724,2010-04-12,139,3
14725,2002-05-25,220,1
14726,2007-08-09,105,2
14727,2014-10-19,179,2
14728,2015-11-04,322,1
14729,2015-09-28,991,4
14730,2015-11-13,924,2
14731,2013-05-11,871,1
14732,2013-10-24,65,1
14733,2013-03-21,662,4
14734,2001-01-03,625,1
14735,2013-04-30,684,2
14736,2012-04-11,419,1
14737,2014-12-30,12,2
14738,2015-11-02,659,2
14739,2014-06-13,30,4
14740,2012-02-09,429,3
14741,2014-10-18,499,1
14742,2015-06-14,911,3
14743,2002-01-14,198,1
14744,2015-09-04,229,2
14745,2012-05-11,466,4
14746,2013-09-08,638,3
14747,2013-01-27,542,2
14748,2011-04-03,636,4
14749,2015-05-27,694,3
14750,2015-12-13,809,2
14751,2002-09-03,27,2
14752,2014-07-19,316,3
14753,2015-01-13,714,1
14754,2015-06-23,651,1
14755,2015-11-07,449,3
14756,2008-03-09,139,3
14757,2015-07-08,694,4
14758,2014-05-16,506,1
14759,2015-11-06,618,2
14760,2012-09-07,718,2
14761,2001-07-19,819,1
14762,2012-12-03,454,2
14763,2015-04-17,951,3
14764,2013-07-29,166,4
14765,2015-08-20,148,3
14766,2015-10-19,88,2
14767,2013-03-23,492,4
14768,2015-10-16,78,2
14769,2009-07-01,782,2
14770,2014-09-14,372,3
14771,2007-05-15,96,4
14772,2014-10-10,345,1
14773,2015-04-17,880,2
14774,2015-01-13,631,2
14775,2011-07-20,674,4
14776,2014-08-18,768,2
14777,2012-12-28,787,4
14778,2015-07-16,72,1
14779,2015-07-01,773,1
14780,2015-06-27,610,3
14781,2008-09-25,243,4
14782,2012-01-01,594,2
14783,2013-04-30,468,3
14784,2006-08-11,666,3
14785,2015-12-07,572,3
14786,2008-01-22,672,2
14787,2015-01-13,414,1
14788,2013-07-30,157,3
14789,2013-06-05,366,1
14790,2014-08-11,896,1
14791,2013-05-22,602,3
14792,2012-05-24,944,1
14793,2013-07-28,649,2
14794,2015-05-26,137,1
14795,2011-11-06,596,3
14796,2014-01-12,741,4
14797,2015-11-19,401,2
14798,2001-07-05,84,4
14799,2014-11-28,206,1
14800,2015-03-06,174,1
14801,2014-11-17,834,2
14802,2013-09-30,949,4
14803,2009-10-09,527,1
14804,2014-09-01,600,4
14805,2015-07-23,300,1
14806,2013-10-08,162,4
14807,2001-06-15,703,2
14808,2008-08-07,762,4
14809,2015-11-22,288,4
14810,2011-03-21,611,3
14811,2015-09-20,64,4
14812,2002-07-19,819,2
14813,2011-02-17,456,1
14814,2015-10-18,904,4
14815,2010-12-23,806,3
14816,2015-05-05,118,3
14817,2010-09-24,874,4
14818,2008-07-17,478,3
14819,2003-12-20,735,1
14820,2010-10-08,129,1
14821,2012-12-15,838,1
14822,2015-03-18,906,4
14823,2014-06-29,980,4
14824,2011-04-21,241,2
14825,2008-04-19,155,4
14826,2011-07-15,771,3
14827,2014-04-24,702,1
14828,2006-03-08,735,3
14829,2014-05-15,461,1
14830,2013-01-02,275,1
14831,2014-06-12,969,4
14832,2005-05-24,349,4
14833,2014-03-15,65,3
14834,2008-09-01,759,1
14835,2010-12-26,419,4
14836,2012-12-03,913,3
14837,2011-10-05,735,3
14838,2015-10-12,866,1
14839,2008-04-02,997,2
14840,2005-08-16,57,2
14841,2014-01-16,887,4
14842,2010-07-08,525,2
14843,2007-01-17,944,1
14844,2014-04-19,917,1
14845,2014-12-31,892,2
14846,2009-01-31,762,1
14847,2013-05-29,1,2
14848,2013-12-04,496,4
14849,2015-08-18,323,4
14850,2015-11-18,563,1
14851,2012-07-01,414,2
14852,2003-07-11,55,3
14853,2005-02-21,36,1
14854,2015-07-13,983,3
14855,2013-08-15,142,1
14856,2006-11-04,359,3
14857,2014-05-19,287,1
14858,2014-09-29,421,4
14859,2015-11-06,205,3
14860,2015-03-12,354,2
14861,2012-02-05,848,4
14862,2010-05-27,775,1
14863,2012-03-16,261,3
14864,2015-07-03,314,4
14865,2008-09-10,868,2
14866,2015-08-09,824,4
14867,2009-09-03,572,1
14868,2015-12-02,692,4
14869,2008-10-03,537,1
14870,2007-12-12,558,3
14871,2015-11-22,164,1
14872,2012-11-10,887,1
14873,2012-01-24,841,3
14874,2013-02-11,800,2
14875,2000-11-15,198,4
14876,2014-09-17,842,1
14877,2010-02-06,423,1
14878,2011-08-08,848,4
14879,2007-04-12,774,1
14880,2012-06-25,440,1
14881,2006-10-06,71,4
14882,2007-02-27,337,1
14883,2015-02-24,906,3
14884,2013-11-05,327,1
14885,2010-01-27,458,3
14886,2015-03-22,105,1
14887,2015-08-11,818,2
14888,2005-06-29,516,3
14889,2013-12-05,887,3
14890,2013-09-05,928,2
14891,2006-04-21,713,1
14892,2015-03-26,888,2
14893,2013-04-23,595,3
14894,2010-11-24,879,1
14895,2015-02-22,890,3
14896,2015-07-22,478,2
14897,2013-05-31,234,2
14898,2006-07-17,10,3
14899,2014-12-08,27,1
14900,2015-12-06,282,2
14901,2011-06-30,74,2
14902,2015-01-31,382,2
14903,2015-09-06,141,4
14904,2011-06-20,402,4
14905,2013-08-21,807,4
14906,2003-10-26,578,2
14907,2014-12-13,417,4
14908,2015-04-10,137,1
14909,2013-03-08,945,2
14910,2013-12-11,42,4
14911,2015-06-28,348,2
14912,2015-08-26,303,4
14913,2009-06-03,687,3
14914,2000-12-30,55,1
14915,2014-03-05,707,2
14916,2015-04-20,137,2
14917,2011-01-13,319,4
14918,2013-12-18,103,3
14919,2008-09-01,775,2
14920,2015-02-04,551,2
14921,2012-03-26,554,3
14922,2015-12-12,107,1
14923,2005-04-26,274,2
14924,2013-09-12,376,1
14925,2013-11-14,653,1
14926,2015-10-17,827,4
14927,2006-12-03,248,1
14928,2015-06-13,295,4
14929,2015-10-23,290,4
14930,2011-01-30,356,1
14931,2014-10-17,734,2
14932,2007-12-23,9,2
14933,2014-01-28,635,3
14934,2010-02-09,890,3
14935,2005-07-27,870,3
14936,2011-06-20,868,1
14937,2015-01-23,519,2
14938,2010-02-14,341,3
14939,2012-06-17,705,4
14940,2015-11-04,433,2
14941,2015-10-29,18,3
14942,2013-06-14,584,2
14943,2014-03-07,218,3
14944,2014-07-12,139,4
14945,2015-05-31,793,3
14946,2014-07-10,260,2
14947,2010-02-07,889,3
14948,2015-09-24,981,2
14949,2015-08-27,507,4
14950,2015-06-11,201,2
14951,2015-10-11,141,1
14952,2013-07-29,464,2
14953,2012-03-05,545,3
14954,2014-11-19,494,2
14955,2015-07-15,536,3
14956,2007-04-21,714,4
14957,2007-12-27,453,1
14958,2014-12-02,363,2
14959,2008-08-17,591,2
14960,2013-12-14,662,3
14961,2015-08-03,342,3
14962,2015-03-31,141,4
14963,2013-09-17,623,3
14964,2015-09-26,906,4
14965,2014-03-16,890,3
14966,2011-07-19,442,2
14967,2010-08-24,209,2
14968,2014-11-13,76,3
14969,2012-03-17,35,1
14970,2015-12-31,232,4
14971,2009-12-30,462,3
14972,2015-07-09,492,2
14973,2015-10-18,50,2
14974,2015-09-25,794,4
14975,2002-05-31,130,2
14976,2015-07-03,670,2
14977,2015-02-15,862,1
14978,2013-03-09,306,3
14979,2015-03-06,212,4
14980,2011-08-28,540,2
14981,2012-10-30,614,1
14982,2015-05-14,464,4
14983,2008-02-15,932,1
14984,2011-08-07,639,3
14985,2015-08-16,410,2
14986,2004-09-01,17,4
14987,2008-09-06,636,2
14988,2011-02-01,38,3
14989,2014-09-06,437,2
14990,2015-10-26,968,4
14991,2015-06-24,64,1
14992,2011-06-12,740,4
14993,2010-12-15,821,4
14994,2003-05-08,48,3
14995,2015-02-01,741,4
14996,2015-07-27,46,4
14997,2011-09-23,33,4
14998,2009-01-10,998,4
14999,2011-08-25,428,1
15000,2014-02-07,842,4
15001,2015-01-06,346,1
15002,2013-06-08,3,3
